time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2013-05-24,144,3.214,279.824,298.291,1.754,93.712,0.94,1.768,0.48341988,16.740052,330.47598,369.496,5.159,18.776,21.501,-2.03197,135.694,43.5443,7.017,-0.272,230.89897,0.75705918,0.94355333,450.83103,0.0039520817,287626.02
2013-05-25,145,5.645,223.97,299.892,2.452,94.048,0.56,2.292,0.54955747,14.623087,341.75042,370.283,5.458,18.233,21.167,-0.642854,66.3433,51.9601,9.2795,1.3435,167.4885,0.56078946,0.93871119,554.56873,0.0044226901,291245.7
2013-05-26,146,4.992,52.813,332.104,0.508,93.893,2.175,3.331,-9999,3.2161581,337.08554,372.421,5.794,17.96,20.911,-0.724473,111.331,-21.5001,6.2705,3.116,44.6153,1.2,0.94259849,107.34602,0.0054558711,293172.39
2013-05-27,147,10.134,321.136,308.29,5.312,93.755,0.065,2.541,0.57873872,18.122983,364.45783,366.86,6.852,17.796,20.69,2.4474,138.889,65.2291,15.603,5.223,246.84518,0.68043451,0.94658068,1013.7936,0.004704023,296460.48
2013-05-28,148,12.46,298.806,318.978,6.189,93.141,1.04,2.517,0.45412703,18.747792,376.31927,365.563,8.158,16.981,19.957,3.49065,82.0409,81.0041,17.771,8.066,222.71694,0.50317949,0.94096184,1030.3609,0.0055326317,300869.63
2013-05-29,149,5.861,71.739,341.426,0.513,92.967,4.675,2.696,-9999,4.2671733,343.04177,374.685,7.678,17.178,19.851,-0.146389,73.0715,-3.29044,7.6315,5.042,65.856056,1.0471538,0.94385754,102.63186,0.0058722787,295086.75
2013-05-30,150,6.723,164.257,328.454,1.632,93.438,0.185,2.156,0.40680314,9.3257746,347.59129,367.089,6.99,19.715,22.031,0.230257,90.7626,0.118551,9.6955,3.9685,135.79393,0.99869554,0.94627477,326.93539,0.0054726102,294953.89
2013-05-31,151,10.832,130.684,347.504,1.918,93.702,2.78,3.718,0.75803408,7.2678078,366.86004,365.321,8.252,20.426,23.016,3.02309,95.6256,-47.9863,14.874,7.125,104.06015,1.2,0.94731633,297.85055,0.0073708122,303828.94
2013-06-01,152,8.426,137.597,348.045,0.799,94.325,0.335,3.579,-9999,8.6267344,356.10183,365.131,8.592,20.159,23.229,1.79692,123.823,49.7053,10.115,6.4665,120.91343,0.71356084,0.94100319,137.95151,0.0067789585,299931.28
2013-06-02,153,8.445,373.675,300.544,3.553,95.019,0.015,3.156,0.67766054,23.319988,357.55021,371.226,8.09,19.22,22.473,0.735972,77.4253,105.532,13.1685,4.07,293.3488,0.42318781,0.94125874,699.39992,0.0049230486,295310.6
2013-06-03,154,7.123,292.017,289.574,2.749,95.273,0.01,2.481,0.55238656,18.401118,350.08644,373.841,7.679,18.385,21.728,-0.0740554,36.4522,67.2073,11.6785,2.827,213.10344,0.35165325,0.94072151,569.25736,0.0048126917,293706.09
2013-06-04,155,9.045,350.651,303.52,3.043,94.898,0.005,1.917,0.46392883,21.458864,360.77175,377.184,7.858,17.774,21.19,1.21535,39.473,88.207,14.5135,3.8765,271.94039,0.3091557,0.94233191,558.90996,0.005567605,297524.99
2013-06-05,156,15.165,321.729,316.362,7.209,94.593,0,1.917,0.34562794,18.220996,390.16529,365.938,9.354,17.092,20.502,4.18638,59.6143,66.9043,19.6545,9.3275,229.70471,0.47119001,0.94640095,1020.8142,0.0066107936,306283.56
2013-06-06,157,17.59,337.034,323.805,9.829,94.719,0.83,2.15,0.3984427,17.551378,402.42627,365.471,10.66,16.376,19.778,5.12847,62.767,56.3315,21.681,12.21,240.86135,0.52701755,0.95050169,1277.6103,0.0067723386,309124.55
2013-06-07,158,18.549,379.6,321.141,11.481,94.778,0.18,1.495,0.37176411,23.335953,406.91394,370.232,11.339,15.633,19.028,5.05009,57.0828,91.447,22.5675,13.585,270.49111,0.38431884,0.9420852,1470.4113,0.0065018168,309412.04
2013-06-08,159,16.739,323.62,334.752,6.059,94.407,3.11,1.792,0.43351994,20.32428,402.10198,369.987,11.965,14.969,18.298,5.29875,43.1604,75.8902,20.8465,12.0225,235.94574,0.36253828,0.94090822,736.36151,0.0086007009,312840.2
2013-06-09,160,10.694,44.58,354.296,0.947,93.875,3.715,1.607,-9999,2.7828521,367.07808,378.256,10.916,14.66,18.063,1.12531,9.54984,-4.0638,12.624,8.876,29.015065,1.2,0.94124399,143.01404,0.0079272141,305081.26
2013-06-10,161,9.984,124.69,343.932,1.346,94.027,0.075,1.737,0.32644627,7.1190735,362.21929,383.131,10.205,14.752,18.176,1.11015,43.8096,17.7219,12.214,8.3875,99.283635,0.71198654,0.9459895,215.63897,0.0072505962,302676.16
2013-06-11,162,12.784,254.07,331.709,4.554,94.434,0.03,1.525,0.37210275,15.471438,378.61152,363.506,10.163,14.531,17.915,2.25786,88.2563,74.4118,17.8335,7.9455,191.69604,0.54255444,0.94260089,689.07492,0.0067474299,304232.24
2013-06-12,163,14.507,172.245,361.694,2.954,94.546,0.025,3.615,0.68943582,10.683591,389.02898,367.661,11.401,14.17,17.444,4.00642,45.5901,46.4312,16.6335,11.9675,134.22643,0.49542986,0.94159693,376.86555,0.0089648723,311507.47
2013-06-13,164,13.866,118.507,362.473,2.378,94.341,8.69,3.569,0.87007875,7.6887032,384.48402,371.528,12.189,13.872,17.085,3.76147,59.2312,9.63242,19.7,8.33,88.807276,0.86012324,0.93907318,310.10266,0.00892076,310752.98
2013-06-14,165,10.573,277.595,317.013,3.544,94.626,0.02,2.267,0.41618015,21.257641,366.13841,368.53,10.552,14.404,17.09,0.698556,116.636,40.5788,14.085,7.4345,207.21195,0.74188944,0.92886915,599.21524,0.006074026,300326.68
2013-06-15,166,12.204,209.923,321.964,4.343,94.114,0.375,3.354,0.74371926,-9999,-9999,364.953,10.605,14.389,16.985,1.61742,95.4469,50.7988,16.445,8.8585,-9999,0.65264757,-9999,678.44297,0.0065436946,303140.01
2013-06-16,167,12.292,243.229,330.746,4.804,94.341,0.03,2.153,0.44799514,-9999,-9999,365.89,10.745,14.051,16.73,2.10201,80.4284,78.9951,17.947,7.434,-9999,0.50449526,-9999,760.50476,0.0062763719,302560.14
2013-06-17,168,17.962,266.134,347.945,7.046,94.209,0.27,2.355,0.44743072,-9999,-9999,360.035,12.136,13.627,16.34,5.18582,58.2851,59.3297,23.413,10.926,-9999,0.49555923,-9999,811.87596,0.0089821121,315022.84
2013-06-18,169,23.733,324.52,366.077,12.066,94.427,0.68,2.032,0.43300731,-9999,-9999,371.131,14.572,13.232,15.914,8.26707,61.7502,82.8469,28.018,17.8685,-9999,0.42705006,-9999,1063.2754,0.011469104,327040.18
2013-06-19,170,23.576,267.608,375.926,9.973,94.222,0.22,2.336,0.45445778,-9999,-9999,382.607,16.021,12.692,15.323,8.22377,58.3357,62.4716,28.22,19.489,-9999,0.48288224,-9999,848.21303,0.012711055,329987.27
2013-06-20,171,17.661,166.653,374.527,3.173,94.146,25.7,2.195,-9999,-9999,-9999,372.417,14.199,13.008,15.728,4.95803,99.4457,-21.8706,23.045,13.109,-9999,1.2,-9999,335.30432,0.01132006,320565.2
2013-06-21,172,12.852,177.26,362.96,1.625,94.099,2.97,3.655,-9999,-9999,-9999,369.245,10.819,14.151,16.816,1.78255,135.77,-5.40305,15.0675,10.9765,-9999,1.0414449,-9999,220.17405,0.008769912,309356.79
2013-06-22,173,13.133,260.84,356.454,2.521,94.18,0.5,4.436,1.0662763,-9999,-9999,366.735,10.849,14.071,16.79,2.28876,117.169,77.4866,16.043,11.5315,-9999,0.60192977,-9999,345.81311,0.0083478665,308584.08
2013-06-23,174,10.262,159.301,344.423,1.15,94.055,6.895,3.266,-9999,-9999,-9999,367.654,10.468,14.241,17.168,0.830371,118.784,-10.208,11.781,8.8715,-9999,1.0940171,-9999,179.70131,0.0075327409,303660.91
2013-06-24,175,9.239,114.369,357.165,1.206,94.704,1.85,2.5,0.56697277,-9999,-9999,371.51,10.297,14.345,17.339,-0.0398576,114.57,2.71312,10.214,7.753,-9999,0.97686692,-9999,201.31315,0.0068949782,301038.39
2013-06-25,176,8.991,125.006,336.751,1.838,95.26,0.16,1.956,0.38327717,-9999,-9999,372.322,10.908,14.136,16.927,0.466118,59.8252,21.338,11.621,7.1255,-9999,0.7370976,-9999,320.27055,0.0063113317,299330.03
2013-06-26,177,8.604,171.555,320.867,2.383,95.434,0.235,2.007,0.42896902,-9999,-9999,367.766,10.648,14.164,16.903,0.118673,80.6522,50.5592,11.105,5.22,-9999,0.61467372,-9999,436.88629,0.0057475819,297531.72
2013-06-27,178,8.547,133.906,343.605,1.305,94.993,10.91,1.891,-9999,-9999,-9999,369.251,10.37,14.274,17.073,-0.596574,98.6493,2.09457,10.744,5.8135,-9999,0.97920896,-9999,228.54976,0.0064570862,299248.2
2013-06-28,179,9.331,103.741,355.202,1.343,94.672,1.855,2.583,0.58486479,-9999,-9999,369.629,10.185,14.279,16.959,-0.519187,78.7559,7.21452,11.396,6.3205,-9999,0.91608137,-9999,224.15575,0.0068545578,301029.8
2013-06-29,180,11.246,105.126,352.742,1.146,94.647,12.83,2.907,-9999,-9999,-9999,366.63,10.687,14.075,16.836,0.700419,83.1021,-0.921536,12.5565,7.9955,-9999,1.0112136,-9999,168.53058,0.0080488344,305940.07
2013-06-30,181,11.628,244.6,325.405,3.285,95.001,0,2.025,0.44277728,-9999,-9999,363.882,10.575,14.157,17.003,1.18513,145.204,41.3366,15.9265,5.778,-9999,0.77840427,-9999,511.15918,0.0068311766,303279.83
2013-07-01,182,15.027,298.695,326.705,4.395,94.536,0,2.703,0.67623111,-9999,-9999,363.084,11.43,14.014,16.933,3.68573,114.471,87.6167,19.709,11.093,-9999,0.56644219,-9999,567.8692,0.0083820966,310573.13
2013-07-02,183,15.608,309.843,329.292,6.18,94.232,0.005,2.507,0.60765647,-9999,-9999,364.179,12.161,13.833,16.691,4.02201,118.056,96.248,20.88,10.0325,-9999,0.55088099,-9999,815.48488,0.0076521423,309332.15
2013-07-03,184,13.671,85.024,377.17,1.19,93.882,14.065,2.498,-9999,-9999,-9999,369.593,12.28,13.589,16.531,3.2321,46.1758,-0.835658,14.927,11.149,-9999,1.0184309,-9999,151.37881,0.0096269671,312322.52
2013-07-04,185,14.364,244.37,358.721,3.05,94.87,0.035,1.93,0.49136563,-9999,-9999,370.452,11.754,13.428,16.19,2.44641,132.533,33.8187,18.64,11.1765,-9999,0.79670361,-9999,393.83152,0.0087697684,310875.99
2013-07-05,186,14.914,164.702,352.664,3.091,95.549,0,1.248,0.3073478,-9999,-9999,371.574,12.656,12.712,15.528,2.56502,50.301,26.1924,18.461,11.4795,-9999,0.65758614,-9999,386.01447,0.0090692042,312177.33
2013-07-06,187,17.869,353.827,340.302,5.83,95.661,0.03,1.92,0.47459855,-9999,-9999,366.333,14.494,11.478,14.437,4.3042,71.7795,75.1288,22.2765,13.7815,-9999,0.48860071,-9999,652.48569,0.0095655854,316388.06
2013-07-07,188,18.743,358.679,327.777,8.119,95.723,0,1.976,0.42851184,-9999,-9999,364.229,15.256,10.893,13.75,4.21199,69.2819,81.4285,23.0035,14.4875,-9999,0.45970218,-9999,915.01409,0.0088133756,315385.9
2013-07-08,189,18.273,356.259,327.39,8.311,95.683,0.01,2.292,-9999,-9999,-9999,367.151,15.476,10.43,13.11,3.62795,69.4051,85.2872,23.2225,13.112,-9999,0.44866551,-9999,974.1103,0.0082789298,313577.44
2013-07-09,190,17.993,337.364,330.045,6.818,95.263,0,2.079,-9999,-9999,-9999,366.737,15.923,9.779,12.461,2.89627,74.3179,76.4664,22.5025,12.815,-9999,0.49287558,-9999,778.64092,0.0090592145,315246.75
2013-07-10,191,14.992,264.437,332.209,4.726,94.876,0,2.538,-9999,-9999,-9999,370.205,15.195,9.813,12.52,1.24698,83.2864,47.7383,19.2365,10.2035,-9999,0.63565419,-9999,618.83031,0.0081072859,309850.92
2013-07-11,192,10.532,119.324,344.762,2.523,94.873,0,2.249,-9999,-9999,-9999,373.239,12.26,12.231,14.906,-0.359278,66.8722,8.49304,12.8325,8.5155,-9999,0.88730826,-9999,409.29204,0.0067097451,301874.77
2013-07-12,193,12.309,284.032,326.885,3.569,94.949,0.06,1.485,-9999,-9999,-9999,368.105,13.201,11.417,14.093,0.544882,108.365,60.9265,17.4715,7.7025,-9999,0.64010892,-9999,536.54335,0.0070621681,304541.72
2013-07-13,194,12.823,185.152,343.881,3.335,95.011,0,1.539,-9999,-9999,-9999,369.298,14.927,9.678,12.351,-0.138988,73.7699,29.1241,16.9925,10.291,-9999,0.71695045,-9999,480.27251,0.0075361623,306243.27
2013-07-14,195,15.753,330.783,322.247,5.737,95.097,0,1.67,-9999,-9999,-9999,367.742,15.628,9.777,12.512,2.001,84.2842,76.4996,21.331,10.22,-9999,0.52420828,-9999,738.09737,0.007983883,310307.22
2013-07-15,196,18.122,292.573,338.647,8.459,95.071,0,1.129,-9999,-9999,-9999,367.255,15.857,9.788,12.421,3.04409,76.3431,54.2151,23.3575,12.8165,-9999,0.58474382,-9999,1007.0492,0.0081037806,312987.81
2013-07-16,197,19.414,311.912,329.05,10.431,95.106,0.005,1.19,-9999,-9999,-9999,365.776,16.026,9.758,12.353,3.78389,84.8228,59.7936,23.705,15.548,-9999,0.58653652,-9999,1202.535,0.0079538642,313911.48
2013-07-17,198,18.724,271.412,341.923,8.7,95.13,0,1.792,-9999,-9999,-9999,367.107,15.922,9.808,12.573,3.3226,92.2522,37.7292,23.1385,14.39,-9999,0.70973385,-9999,999.26953,0.0084677507,314502.75
2013-07-18,199,19.746,317.717,340.504,9.319,95.156,0,2.456,-9999,-9999,-9999,368.778,15.945,9.84,12.702,3.76109,109.806,43.1992,24.929,14.391,-9999,0.71766188,-9999,1013.4064,0.0089943877,316846.45
2013-07-19,200,18.629,330.838,335.268,7.925,95.077,0.03,2.608,-9999,-9999,-9999,368.497,15.882,9.896,12.85,3.77101,110.474,51.5612,23.4335,13.4465,-9999,0.68179013,-9999,895.1248,0.0089002647,315488.56
2013-07-20,201,16.497,308.838,334.515,4.794,94.904,0.065,1.915,-9999,-9999,-9999,368.476,15.618,9.86,12.75,2.50825,126.125,32.7581,21.026,11.686,-9999,0.79382263,-9999,569.57908,0.0092007954,314097.22
2013-07-21,202,21.901,347.356,343.633,13.313,94.801,0,1.482,-9999,-9999,-9999,368.217,16.325,9.791,12.458,5.05001,110.661,56.8155,27.837,14.6155,-9999,0.66075539,-9999,1385.9925,0.0085447221,317888.06
2013-07-22,203,23.699,259.894,369.091,13.851,94.684,2.81,1.296,-9999,17.678927,436.89362,364.033,16.148,9.601,11.838,5.0238,83.1709,27.4063,28.4695,18.6335,174.41246,0.75215234,0.93630889,1276.9923,0.010209684,323857.45
2013-07-23,204,21.886,201.816,372.241,10.7,94.309,7.265,1.51,0.20486201,12.848304,420.91235,366.66,16.299,9.569,12.246,4.19899,48.4947,22.7062,28.2275,17.2165,140.29634,0.68109673,0.94014699,1038.0945,0.0103167,322302.93
2013-07-24,205,18.941,183.7,370.17,4.808,94.396,1.54,1.675,0.27906,10.480546,407.68233,371.071,15.893,9.906,13.094,3.50095,101.28,-18.6258,22.954,16.155,135.70712,1.2,0.9460268,489.11934,0.011326147,321866.82
2013-07-25,206,19.979,249.048,364.418,5.725,94.451,2.245,2.047,0.33430837,16.127856,415.82292,365.416,16.158,10.035,13.058,4.19238,114.58,36.4372,23.665,16.4845,181.51523,0.75872152,0.93918052,557.97808,0.011681968,323799.57
2013-07-26,207,20.385,167.731,375.912,6.48,94.314,1.375,2.372,0.30517439,11.038677,417.20483,365.293,16.396,10.045,12.919,3.92868,73.7819,6.45062,24.6415,17.9785,115.39949,0.91960093,0.93825196,626.63588,0.011591247,323980.79
2013-07-27,208,22.605,245.649,377.882,9.489,93.851,0.955,2.519,0.47697234,16.348208,430.20565,370.952,17.018,9.929,12.649,5.18898,81.5954,32.5633,27.4355,17.701,176.97715,0.71475411,0.93760159,851.41374,0.011970391,327159.75
2013-07-28,209,17.581,108.993,365.679,3.503,94.036,0.19,2.621,0.48026492,7.4148617,405.242,370.898,16.662,9.894,12.525,2.65226,54.2889,3.58115,18.7115,14.75,62.015138,0.93811739,0.93630274,375.09956,0.011043971,319794.58
2013-07-29,210,17,223.418,357.168,4.728,94.401,1.52,2.424,0.60613151,14.495659,400.9139,364.187,15.926,9.765,12.344,2.04557,120.777,46.6633,19.5,12.552,165.17644,0.72131381,0.93907177,542.69903,0.0096999566,315850.64
2013-07-30,211,14.576,202.314,357.159,2.827,94.604,12.795,3.404,0.70811896,14.424446,387.77098,366.718,14.851,9.563,12.128,0.400528,98.8014,37.7631,17.295,11.879,157.27757,0.72347792,0.93344768,357.68972,0.009092796,311896.62
2013-07-31,212,16.857,240.51,362.677,3.913,94.659,2.67,2.754,0.65919343,15.302778,398.45217,363.094,15.236,9.775,12.625,2.34062,183.691,3.07515,20.0165,14.66,189.43206,0.98353476,0.94017978,443.00808,0.010099061,316704.69
2013-08-01,213,22.128,343.684,349.473,13.224,94.49,0.025,2.535,0.39617209,22.212419,427.99198,365.831,16.098,9.747,12.447,4.29057,103.7,65.8205,28.0825,15.135,242.9526,0.61172543,0.93929315,1349.3148,0.0088760038,318944.4
2013-08-02,214,25.73,326.54,369.029,18.139,94.215,0,3.338,0.54438013,21.626889,448.91681,368.487,17.576,9.631,12.187,6.13026,101.293,53.1595,30.774,20.385,225.0253,0.65581975,0.93788356,1594.3872,0.0099240054,325184.41
2013-08-03,215,18.833,271.163,354.579,7.355,94.666,4.115,2.601,0.55137671,17.34702,409.31821,364.173,17.135,9.517,11.96,2.65221,142.142,33.7483,22.422,15.2485,199.07677,0.8081287,0.93987377,805.72598,0.0095009801,317195.37
2013-08-04,216,18.775,300.691,335.792,10.452,94.95,0,1.833,0.29890105,19.465312,408.6681,358.213,15.677,9.303,11.688,1.12957,114.043,67.9877,22.951,13.9105,208.34958,0.62650421,0.9392006,1266.3294,0.0073707209,311811.43
2013-08-05,217,21.654,303.012,357.467,12.668,94.503,4.09,2.557,0.39487735,20.092553,423.27817,359.384,16.172,9.108,11.408,3.21798,94.2257,67.1038,26.44,17.4515,217.10828,0.58405747,0.93781408,1318.9853,0.0087389312,318125.35
2013-08-06,218,16.793,237.682,340.137,5.473,94.4,0.165,1.907,0.47451014,15.98426,398.81179,362.07,15.935,9,11.256,1.51147,110.717,29.7015,20.579,13.1765,163.02295,0.78847873,0.93698705,650.85284,0.0090351858,313980.68
2013-08-07,219,15.197,94.313,369.371,1.834,93.924,5.565,2.703,-9999,6.2465567,390.64944,366.628,15.135,9,11.299,0.860958,58.7267,-15.0124,18.486,13.03,66.788006,1.2,0.93788202,216.97734,0.010278058,315483.88
2013-08-08,220,13.246,136.261,361.452,2.095,94.553,0.42,1.67,-9999,8.228259,378.78769,359.906,14.367,9.039,11.4,-0.468625,66.4603,3.42942,16.4525,11.7565,110.69705,0.95093098,0.9430528,281.3385,0.0086722216,309508.53
2013-08-09,221,15.179,210.88,349.501,4.911,94.847,6.725,1.661,0.34078125,13.818897,390.62592,361.201,14.306,9,11.297,0.968076,95.7417,41.2954,19.0625,12.1775,155.93619,0.69865533,0.93850038,638.99368,0.0081238029,310080.15
2013-08-10,222,13.36,211.081,340.91,3.242,94.826,0.035,2.047,0.50455653,14.393697,382.09856,360.634,14.14,8.902,11.155,0.110653,93.054,65.6365,16.8025,9.946,155.49874,0.58638671,0.9361627,449.29551,0.0079623788,307848.5
2013-08-11,223,13.432,292.612,317.286,5.85,94.705,0.03,2.309,0.50202632,19.978304,381.51246,359.352,13.195,8.787,10.959,-0.585277,109.403,86.2567,18.748,8.217,208.40724,0.55914938,0.9360879,891.36195,0.0062926089,303746.43
2013-08-12,224,13.08,139.512,345.442,2.256,94.397,4.91,2.079,0.42068006,9.953304,378.56363,362.573,13.441,8.7,10.888,0.222361,68.9923,6.7003,17.5965,11.1085,96.437071,0.91148012,0.93340726,307.73924,0.0084702367,308836.74
2013-08-13,225,11.42,221.02,322.472,3.4,94.694,0.035,2.084,0.47576937,13.709801,370.90696,362.743,12.724,8.7,10.908,-0.891861,117.24,26.9325,15.06,8.601,158.87524,0.81319253,0.94159327,539.05011,0.0066534852,302626.56
2013-08-14,226,12.212,198.062,317.31,4.49,95.049,0.005,1.751,0.33140766,13.999456,374.75192,359.562,12.244,8.644,10.791,-0.722271,81.2309,45.8547,16.2495,7.3955,126.62063,0.63918257,0.93398397,705.35007,0.0063870535,302756.44
2013-08-15,227,14.859,194.054,338.599,5.34,94.982,0.01,2.286,0.38934178,13.15358,389.55888,352.798,13.034,8.548,10.636,1.25085,81.4208,32.1249,18.793,10.678,129.94054,0.71707515,0.93651979,720.70521,0.0075961929,308439.53
2013-08-16,228,18.997,299.658,338.512,10.916,94.63,0.01,2.332,0.40525595,19.91408,410.34804,358.42,14.205,8.398,10.45,3.02375,97.4715,75.9044,24.2395,13.3885,207.90788,0.56219751,0.93768517,1320.8776,0.0072886663,311829.4
2013-08-17,229,17.686,278.186,354.732,7.023,94.424,0.075,2.458,0.58311527,18.270926,405.96773,363.426,14.918,8.275,10.313,2.98114,79.4404,94.8019,21.236,14.678,208.67934,0.45591914,0.93836904,824.18626,0.0087406759,314141.87
2013-08-18,230,16.083,83.163,377.324,3.003,94.165,3.735,3.434,0.80637432,5.5553233,396.44285,365.495,14.816,8.298,10.299,1.84265,32.6208,-1.08815,17.522,15.021,58.488823,1.0345087,0.93738246,347.83973,0.01014394,316039.02
2013-08-19,231,13.329,203.78,346.491,2.734,94.558,4.01,2.279,0.49211408,13.711243,380.75288,361.412,14.151,8.3,10.353,0.492298,116.475,16.015,16.474,10.1135,155.80688,0.87912295,0.93695726,373.08319,0.0083019721,308666.33
2013-08-20,232,12.552,172.475,319.559,4.769,95.505,0.055,1.299,0.22201574,11.74434,374.74773,359.202,12.792,8.219,10.238,-1.09977,54.6683,17.0842,16.3155,8.826,105.54193,0.76190098,0.93624806,739.99489,0.006384083,303090.72
2013-08-21,233,15.788,287.578,314.855,8.968,95.257,0.005,1.825,0.2634452,19.110914,391.01365,361.2,12.973,8.074,10.073,0.602736,54.7586,61.784,21.373,10.6975,192.30844,0.46985909,0.93768632,1300.6882,0.0058692917,305055.92
2013-08-22,234,17.965,244.593,337.583,10.348,94.818,0.02,1.733,0.28275762,16.09195,403.64908,366.508,13.93,7.953,9.902,2.1721,60.7707,55.7979,23.131,13.9725,162.43497,0.52132993,0.93827051,1331.3104,0.0067399232,309420.38
2013-08-23,235,17.549,206.143,339.971,8.768,94.507,0.035,1.873,0.36201761,13.02566,402.22835,360.422,14.245,7.87,9.826,1.65259,51.7254,35.6613,22.4125,13.481,130.85999,0.59191387,0.94056787,1100.1999,0.0074574593,310796.14
2013-08-24,236,14.909,93.343,358.84,4.034,94.029,6.41,2.25,0.43998909,6.6480305,391.26223,358.88,14.163,7.844,9.8,1.2114,36.0023,-2.9584,17.0985,11.4715,54.27274,1.0895294,0.93351373,519.12537,0.0085824227,310955.35
2013-08-25,237,12.953,84.578,370.841,1.2,94.018,3.325,1.477,-9999,5.458048,378.42065,365.846,13.495,7.881,9.886,0.236875,42.1051,-1.15615,14.7495,11.129,71.540306,1.0282339,0.9393793,159.40532,0.0091274888,310352.24
2013-08-26,238,12.625,94.632,363.585,1.474,94.281,0.27,2.165,0.479931,6.1901937,376.36367,368.58,13.249,7.9,9.9,0.11991,35.8562,-3.35135,14.22,11.8025,75.66314,1.1031031,0.93860287,201.50312,0.0087076495,308973
2013-08-27,239,14.716,243.841,333.001,5.4,94.324,0,1.665,0.38805618,15.891467,386.52379,358.164,13.246,7.856,9.81,0.875208,47.7466,40.878,18.8735,10.9015,174.42674,0.53875109,0.93881602,737.6364,0.0075063274,308071.15
2013-08-28,240,14.808,243.088,315.118,6.645,94.697,0.02,1.601,0.34077429,16.870757,386.12462,364.002,13.092,7.756,9.662,0.39191,41.1874,37.1864,19.618,10.3675,155.21062,0.52552511,0.93510218,945.00603,0.0067177822,306192.25
2013-08-29,241,16.855,202.384,327.461,8.337,94.972,0.005,1.187,0.233125,13.812665,395.363,354.959,13.32,7.658,9.549,1.16088,58.3058,41.4182,20.2435,13.7555,120.66933,0.58467169,0.93611065,1085.2562,0.0071361868,309295.49
2013-08-30,242,16.436,219.13,326.625,7.66,94.85,0,1.401,0.38372106,15.400742,394.51044,356.889,13.762,7.572,9.449,1.5268,71.6148,57.084,20.5675,12.476,135.84382,0.55645274,0.9343338,1003.8013,0.0072596185,309182.98
2013-08-31,243,13.145,84.053,346.704,2.227,94.932,1.52,2.182,0.45140306,5.6168591,380.4536,361.739,13.348,7.567,9.4,0.275827,35.902,4.60529,16.348,9.844,44.686537,0.8863096,0.93736068,302.26041,0.0084838412,308936.08
2013-09-01,244,10.348,186.97,314.196,3.487,95.365,0,1.988,0.45115226,13.152272,366.821,354.935,12.263,7.523,9.358,-1.17384,66.2602,50.8678,14.028,6.5385,121.19273,0.5657076,0.93427882,597.32977,0.0059394334,299764.07
2013-09-02,245,12.796,225.66,333.058,3.608,95.266,0.01,2.554,0.68260372,15.137357,378.5861,352.197,12.25,7.457,9.263,0.198063,54.3311,83.7541,17.73,8.2505,164.99454,0.3934607,0.93713653,525.80905,0.0073188234,305672.79
2013-09-03,246,16.435,239.827,330.4,5.398,95.447,0.01,1.777,0.35699132,16.202947,397.63533,355.311,13.552,7.4,9.214,2.3046,53.8373,57.9267,22.91,12.1285,156.38872,0.4817052,0.93671464,655.908,0.0087015999,312786.92
2013-09-04,247,19.732,225.899,340.754,9.176,95.058,0.06,1.765,0.2847039,14.38839,414.19002,360.009,14.71,7.343,9.144,3.39325,46.6501,44.0002,25.1735,13.489,138.07459,0.51461606,0.94012008,994.7244,0.0090850894,317059.13
2013-09-05,248,22.131,258.342,344.374,13.188,94.368,0.085,2.554,0.36478352,17.983134,427.06731,368.348,15.692,7.3,9.049,4.00914,54.873,72.6756,27.2925,17.1335,157.66555,0.43021248,0.93492038,1343.9478,0.0089147734,319044.34
2013-09-06,249,21.851,235.891,352.288,12.408,93.944,0.05,2.565,0.47157773,16.991871,426.82148,370.102,16.374,7.243,8.955,3.96965,59.7465,63.771,27.4565,16.6185,144.36565,0.48370879,0.93280735,1263.3447,0.0091751502,319413.88
2013-09-07,250,14.219,73.813,373.047,2.185,94.512,6.93,1.728,0.394086,4.7639562,385.60262,366.112,14.885,7.122,8.9,0.189799,45.2105,-6.60439,16.4835,12.34,56.493419,1.1710711,0.93937209,277.11953,0.0092770265,311998.41
2013-09-08,251,11.139,84.465,361.315,1.028,94.59,41.665,1.585,-9999,4.9463973,368.55117,359.698,12.735,8.256,10.247,-1.35325,48.1407,-6.39492,12.6275,9.7915,72.282436,1.1531872,0.94467822,151.53105,0.0080694469,305884.06
2013-09-09,252,9.952,163.291,339.274,2.056,94.398,4.66,2.645,-9999,11.373021,363.01617,362.902,11.975,7.903,10.431,-1.64776,118.974,-3.84708,12.1065,6.677,128.17581,1.033416,0.9348863,339.73838,0.0067327328,301349.34
2013-09-10,253,8.318,98.477,344.31,1.154,94.091,5.125,2.901,-9999,6.0903228,355.45202,368.025,11.219,7.922,10.382,-2.36726,84.4307,10.2033,10.908,6.6505,81.244656,0.89218146,0.94175692,203.70838,0.00650563,299139.41
2013-09-11,254,9.56,81.923,352.408,0.863,94.06,8.47,2.969,-9999,4.9132549,360.24292,366.242,10.839,8.481,10.798,-1.47423,80.5594,-15.9119,12.873,8.0275,69.174828,1.2,0.94341931,139.26837,0.0073409622,302475.96
